state,country,confirmed,deaths,date,month,year,population,confirmed_1d,deaths_1d,confirmed_moving_avg_7d,deaths_moving_avg_7d,confirmed_moving_avg_7d_rate_14,deaths_moving_avg_7d_rate_14,confirmed_trend,deaths_trend
Piauí,Brazil,262027,5697,2021-05-19,2021-05,2021,3288475,1215,20,1109,36,0.987,1.286,upward,stable
Piauí,Brazil,263251,5718,2021-05-20,2021-05,2021,3288517,1224,21,1126,36,1.008,1.286,upward,stable
Piauí,Brazil,264378,5737,2021-05-21,2021-05,2021,3287240,1127,19,1135,35,0.937,1.207,upward,stable
Piauí,Brazil,265216,5762,2021-05-22,2021-05,2021,3283602,838,25,1141,36,1.013,1.241,upward,stable
Piauí,Brazil,265916,5787,2021-05-23,2021-05,2021,3281866,700,25,1195,36,1.072,1.286,upward,stable
Piauí,Brazil,266733,5805,2021-05-24,2021-05,2021,3283284,817,18,1097,36,1.0,1.286,upward,stable
Piauí,Brazil,268104,5828,2021-05-25,2021-05,2021,3290051,1371,23,1042,22,0.9087,0.815,upward,upward
Piauí,Brazil,269088,5844,2021-05-26,2021-05,2021,3285240,984,16,1009,21,0.9546,0.778,upward,upward
Piauí,Brazil,269732,5863,2021-05-27,2021-05,2021,3281061,644,19,926,21,0.9087,0.84,upward,upward
Piauí,Brazil,271228,5888,2021-05-28,2021-05,2021,3291381,1496,25,979,22,0.9653,0.88,upward,upward
Piauí,Brazil,272267,5906,2021-05-29,2021-05,2021,3285766,1039,18,1008,21,1.006,0.875,upward,upward
Piauí,Brazil,272865,5927,2021-05-30,2021-05,2021,3280416,598,21,993,20,1.018,0.8696,upward,upward
Piauí,Brazil,273756,5952,2021-05-31,2021-05,2021,3283915,891,25,1004,21,0.948,0.913,upward,upward
Piauí,Brazil,274663,5977,2021-06-01,2021-06,2021,3284072,907,25,937,22,0.86,0.5947,upward,downward
Piauí,Brazil,275980,5998,2021-06-02,2021-06,2021,3288922,1317,21,985,22,0.888,0.6113,upward,downward
Piauí,Brazil,276655,6019,2021-06-03,2021-06,2021,3281233,675,21,989,23,0.8784,0.6387,upward,downward
Piauí,Brazil,278152,6042,2021-06-04,2021-06,2021,3290939,1497,23,990,22,0.872,0.6284,upward,downward
Piauí,Brazil,278801,6064,2021-06-05,2021-06,2021,3280864,649,22,934,23,0.8184,0.6387,upward,downward
Piauí,Brazil,279293,6091,2021-06-06,2021-06,2021,3279003,492,27,919,24,0.769,0.6665,upward,downward
Piauí,Brazil,279709,6116,2021-06-07,2021-06,2021,3278102,416,25,851,24,0.776,0.6665,upward,downward
Piauí,Brazil,279709,6116,2021-06-08,2021-06,2021,3273227,0,0,721,20,0.692,0.909,downward,upward
Piauí,Brazil,281493,6159,2021-06-09,2021-06,2021,3291245,1784,43,788,23,0.781,1.096,upward,upward
Piauí,Brazil,283069,6179,2021-06-10,2021-06,2021,3291553,1576,20,917,23,0.99,1.096,upward,upward
Piauí,Brazil,284172,6198,2021-06-11,2021-06,2021,3285981,1103,19,860,23,0.8784,1.046,upward,upward
Piauí,Brazil,284782,6222,2021-06-12,2021-06,2021,3280253,610,24,855,23,0.848,1.096,upward,upward
Piauí,Brazil,285036,6240,2021-06-13,2021-06,2021,3276146,254,18,821,22,0.8267,1.1,upward,upward
Piauí,Brazil,285644,6265,2021-06-14,2021-06,2021,3280209,608,25,848,22,0.8447,1.048,upward,upward
Piauí,Brazil,286605,6283,2021-06-15,2021-06,2021,3284239,961,18,986,24,1.053,1.091,upward,upward
Piauí,Brazil,287660,6308,2021-06-16,2021-06,2021,3285276,1055,25,881,22,0.8945,1.0,upward,upward
Piauí,Brazil,288416,6330,2021-06-17,2021-06,2021,3281829,756,22,764,22,0.7725,0.9565,upward,upward
Piauí,Brazil,289426,6350,2021-06-18,2021-06,2021,3284689,1010,20,751,22,0.759,1.0,upward,upward
Piauí,Brazil,289929,6372,2021-06-19,2021-06,2021,3278916,503,22,736,22,0.788,0.9565,upward,upward
Piauí,Brazil,290302,6397,2021-06-20,2021-06,2021,3277438,373,25,753,23,0.8193,0.9585,upward,upward
Piauí,Brazil,290993,6417,2021-06-21,2021-06,2021,3281018,691,20,765,22,0.899,0.9165,upward,upward
Piauí,Brazil,292045,6442,2021-06-22,2021-06,2021,3285060,1052,25,778,23,1.079,1.15,upward,upward
Piauí,Brazil,292683,6468,2021-06-23,2021-06,2021,3280378,638,26,718,23,0.911,1.0,upward,upward
Piauí,Brazil,293616,6490,2021-06-24,2021-06,2021,3283661,933,22,743,23,0.81,1.0,upward,upward
Piauí,Brazil,294288,6511,2021-06-25,2021-06,2021,3280718,672,21,695,23,0.808,1.0,upward,upward
Piauí,Brazil,294818,6531,2021-06-26,2021-06,2021,3279122,530,20,699,23,0.8174,1.0,upward,upward
Piauí,Brazil,295008,6554,2021-06-27,2021-06,2021,3275336,190,23,673,23,0.82,1.046,upward,upward
Piauí,Brazil,295500,6574,2021-06-28,2021-06,2021,3278686,492,20,644,23,0.7593,1.046,upward,upward
Piauí,Brazil,295781,6597,2021-06-29,2021-06,2021,3276340,281,23,534,23,0.5415,0.9585,downward,upward
Piauí,Brazil,296389,6624,2021-06-30,2021-06,2021,3279955,608,27,530,23,0.6016,1.046,downward,upward
Piauí,Brazil,297274,6632,2021-07-01,2021-07,2021,3283001,885,8,523,21,0.6846,0.9546,downward,upward
Piauí,Brazil,298129,6639,2021-07-02,2021-07,2021,3282641,855,7,549,19,0.731,0.864,downward,upward
Piauí,Brazil,298400,6648,2021-07-03,2021-07,2021,3276202,271,9,512,17,0.696,0.773,downward,upward
Piauí,Brazil,298645,6657,2021-07-04,2021-07,2021,3275914,245,9,520,15,0.6904,0.6523,downward,downward
Piauí,Brazil,299084,6662,2021-07-05,2021-07,2021,3278039,439,5,512,13,0.6694,0.591,downward,downward
Piauí,Brazil,299862,6671,2021-07-06,2021-07,2021,3281742,778,9,583,11,0.7495,0.4783,downward,downward
Piauí,Brazil,300309,6676,2021-07-07,2021-07,2021,3278106,447,5,560,8,0.78,0.348,upward,downward
Piauí,Brazil,301198,6684,2021-07-08,2021-07,2021,3282917,889,8,561,8,0.755,0.348,upward,downward
Piauí,Brazil,301775,6689,2021-07-09,2021-07,2021,3279497,577,5,521,8,0.7495,0.348,downward,downward
Piauí,Brazil,302167,6697,2021-07-10,2021-07,2021,3277479,392,8,539,7,0.771,0.3044,upward,downward
Piauí,Brazil,302309,6706,2021-07-11,2021-07,2021,3274765,142,9,524,7,0.779,0.3044,upward,downward
Piauí,Brazil,302496,6712,2021-07-12,2021-07,2021,3275252,187,6,488,8,0.758,0.348,upward,downward
Piauí,Brazil,303225,6718,2021-07-13,2021-07,2021,3281115,729,6,481,7,0.901,0.3044,upward,downward
Piauí,Brazil,303961,6725,2021-07-14,2021-07,2021,3281172,736,7,522,7,0.985,0.3044,upward,downward
Piauí,Brazil,304559,6730,2021-07-15,2021-07,2021,3279667,598,5,481,7,0.92,0.3333,upward,downward
Piauí,Brazil,305007,6737,2021-07-16,2021-07,2021,3278042,448,7,462,7,0.8413,0.3684,upward,downward
Piauí,Brazil,305231,6746,2021-07-17,2021-07,2021,3275631,224,9,438,7,0.8555,0.4119,upward,downward
Piauí,Brazil,305351,6750,2021-07-18,2021-07,2021,3274514,120,4,435,7,0.8364,0.4666,upward,downward
Piauí,Brazil,305457,6760,2021-07-19,2021-07,2021,3274363,106,10,423,7,0.826,0.5386,upward,downward
Piauí,Brazil,306037,6766,2021-07-20,2021-07,2021,3279442,580,6,402,7,0.6895,0.636,downward,downward
Piauí,Brazil,306574,6770,2021-07-21,2021-07,2021,3278970,537,4,374,7,0.668,0.875,downward,upward
Piauí,Brazil,306947,6777,2021-07-22,2021-07,2021,3277209,373,7,342,7,0.61,0.875,downward,upward
Piauí,Brazil,307398,6788,2021-07-23,2021-07,2021,3278036,451,11,342,8,0.6562,1.0,downward,upward
Piauí,Brazil,307472,6797,2021-07-24,2021-07,2021,3274015,74,9,321,8,0.5957,1.143,downward,upward
Piauí,Brazil,307621,6808,2021-07-25,2021-07,2021,3274813,149,11,325,9,0.62,1.286,downward,stable
Piauí,Brazil,307881,6815,2021-07-26,2021-07,2021,3275994,260,7,347,8,0.711,1.0,downward,upward
Piauí,Brazil,308443,6821,2021-07-27,2021-07,2021,3279202,562,6,344,8,0.7153,1.143,downward,upward
Piauí,Brazil,308872,6829,2021-07-28,2021-07,2021,3277780,429,8,329,9,0.6304,1.286,downward,stable
Piauí,Brazil,309345,6833,2021-07-29,2021-07,2021,3278240,473,4,343,8,0.713,1.143,downward,upward
Piauí,Brazil,309699,6835,2021-07-30,2021-07,2021,3276973,354,2,329,7,0.712,1.0,downward,upward
Piauí,Brazil,309858,6837,2021-07-31,2021-07,2021,3274907,159,2,341,6,0.7783,0.857,upward,upward
Piauí,Brazil,309956,6844,2021-08-01,2021-08,2021,3274262,98,7,334,6,0.7676,0.857,upward,upward
Piauí,Brazil,310213,6846,2021-08-02,2021-08,2021,3275941,257,2,334,5,0.7896,0.7144,upward,downward
Piauí,Brazil,310549,6850,2021-08-03,2021-08,2021,3276772,336,4,301,5,0.7485,0.7144,downward,downward
Piauí,Brazil,310883,6859,2021-08-04,2021-08,2021,3276747,334,9,288,5,0.77,0.7144,upward,downward
Piauí,Brazil,311353,6865,2021-08-05,2021-08,2021,3278176,470,6,287,5,0.8394,0.7144,upward,downward
Piauí,Brazil,311597,6870,2021-08-06,2021-08,2021,3275792,244,5,272,5,0.7954,0.625,upward,downward
Piauí,Brazil,311728,6872,2021-08-07,2021-08,2021,3274603,131,2,268,5,0.835,0.625,upward,downward
Piauí,Brazil,311784,6877,2021-08-08,2021-08,2021,3273815,56,5,262,5,0.806,0.5557,upward,downward
Piauí,Brazil,311946,6881,2021-08-09,2021-08,2021,3274928,162,4,248,5,0.715,0.625,downward,downward
Piauí,Brazil,312348,6888,2021-08-10,2021-08,2021,3277445,402,7,257,6,0.747,0.75,downward,downward
Piauí,Brazil,312661,6888,2021-08-11,2021-08,2021,3276507,313,0,254,5,0.772,0.5557,upward,downward
Piauí,Brazil,312904,6895,2021-08-12,2021-08,2021,3275771,243,7,222,5,0.6475,0.625,downward,downward
Piauí,Brazil,313185,6902,2021-08-13,2021-08,2021,3276166,281,7,227,5,0.69,0.7144,downward,downward
Piauí,Brazil,313345,6906,2021-08-14,2021-08,2021,3274899,160,4,231,5,0.6772,0.8335,downward,upward
Piauí,Brazil,313410,6908,2021-08-15,2021-08,2021,3273906,65,2,233,5,0.6978,0.8335,downward,upward
Piauí,Brazil,313685,6911,2021-08-16,2021-08,2021,3276099,275,3,249,5,0.7456,1.0,downward,upward
Piauí,Brazil,313928,6915,2021-08-17,2021-08,2021,3275763,243,4,226,4,0.751,0.8,upward,upward
Piauí,Brazil,314151,6915,2021-08-18,2021-08,2021,3275552,223,0,213,4,0.7397,0.8,downward,upward
Piauí,Brazil,314421,6918,2021-08-19,2021-08,2021,3276040,270,3,217,4,0.756,0.8,upward,upward
Piauí,Brazil,314679,6920,2021-08-20,2021-08,2021,3275913,258,2,214,3,0.7866,0.6,upward,downward
Piauí,Brazil,314821,6924,2021-08-21,2021-08,2021,3274704,142,4,211,3,0.787,0.6,upward,downward
Piauí,Brazil,314921,6927,2021-08-22,2021-08,2021,3274267,100,3,216,3,0.824,0.6,upward,downward
Piauí,Brazil,315110,6932,2021-08-23,2021-08,2021,3275191,189,5,204,3,0.8228,0.6,upward,downward
Piauí,Brazil,315337,6936,2021-08-24,2021-08,2021,3275585,227,4,202,3,0.786,0.5,upward,downward
Piauí,Brazil,315601,6937,2021-08-25,2021-08,2021,3275967,264,1,208,4,0.819,0.8,upward,upward
Piauí,Brazil,315858,6939,2021-08-26,2021-08,2021,3275892,257,2,206,3,0.9277,0.6,upward,downward
Piauí,Brazil,316053,6941,2021-08-27,2021-08,2021,3275248,195,2,197,3,0.8677,0.6,upward,downward
Piauí,Brazil,316174,6943,2021-08-28,2021-08,2021,3274480,121,2,194,3,0.84,0.6,upward,downward
Piauí,Brazil,316246,6945,2021-08-29,2021-08,2021,3273972,72,2,190,3,0.8154,0.6,upward,downward
Piauí,Brazil,316440,6945,2021-08-30,2021-08,2021,3275235,194,0,190,2,0.763,0.4,upward,downward
Piauí,Brazil,316699,6946,2021-08-31,2021-08,2021,3275906,259,1,195,2,0.863,0.5,upward,downward
Piauí,Brazil,316900,6950,2021-09-01,2021-09,2021,3275304,201,4,186,2,0.873,0.5,upward,downward
Piauí,Brazil,317096,6951,2021-09-02,2021-09,2021,3275251,196,1,177,2,0.8154,0.5,upward,downward
Piauí,Brazil,317261,6953,2021-09-03,2021-09,2021,3274930,165,2,173,2,0.8086,0.6665,upward,downward
Piauí,Brazil,317349,6956,2021-09-04,2021-09,2021,3274135,88,3,168,2,0.7964,0.6665,upward,downward
Piauí,Brazil,317417,6959,2021-09-05,2021-09,2021,3273928,68,3,168,2,0.778,0.6665,upward,downward
Piauí,Brazil,317558,6963,2021-09-06,2021-09,2021,3274681,141,4,160,3,0.784,1.0,upward,upward
Piauí,Brazil,317693,6964,2021-09-07,2021-09,2021,3274619,135,1,142,3,0.703,1.0,downward,upward
Piauí,Brazil,317760,6965,2021-09-08,2021-09,2021,3273917,67,1,123,3,0.5913,0.75,downward,downward
Piauí,Brazil,317817,6966,2021-09-09,2021-09,2021,3273814,57,1,103,3,0.5,1.0,downward,upward
Piauí,Brazil,317918,6969,2021-09-10,2021-09,2021,3274267,101,3,94,3,0.477,1.0,downward,upward
Piauí,Brazil,318022,6971,2021-09-11,2021-09,2021,3274298,104,2,97,3,0.5,1.0,downward,upward
Piauí,Brazil,318033,6975,2021-09-12,2021-09,2021,3273340,11,4,88,3,0.4631,1.0,downward,upward
Piauí,Brazil,318066,6980,2021-09-13,2021-09,2021,3273567,33,5,73,3,0.3843,1.5,downward,stable
Piauí,Brazil,318125,6980,2021-09-14,2021-09,2021,3273834,59,0,62,3,0.3179,1.5,downward,stable
Piauí,Brazil,318228,6983,2021-09-15,2021-09,2021,3274287,103,3,67,3,0.36,1.5,downward,stable
Piauí,Brazil,318337,6984,2021-09-16,2021-09,2021,3274348,109,1,75,3,0.4238,1.5,downward,stable
Piauí,Brazil,318371,6985,2021-09-17,2021-09,2021,3273577,34,1,65,3,0.3757,1.5,downward,stable
Piauí,Brazil,318473,6987,2021-09-18,2021-09,2021,3274276,102,2,65,3,0.387,1.5,downward,stable
Piauí,Brazil,318493,6987,2021-09-19,2021-09,2021,3273433,20,0,66,2,0.3928,1.0,downward,upward
Piauí,Brazil,318566,6988,2021-09-20,2021-09,2021,3273977,73,1,72,2,0.45,0.6665,downward,downward
Piauí,Brazil,318608,6989,2021-09-21,2021-09,2021,3273659,42,1,69,2,0.4858,0.6665,downward,downward
Piauí,Brazil,318702,6992,2021-09-22,2021-09,2021,3274193,94,3,68,2,0.5527,0.6665,downward,downward
Piauí,Brazil,318815,6995,2021-09-23,2021-09,2021,3274388,113,3,69,2,0.67,0.6665,downward,downward
Piauí,Brazil,318919,6997,2021-09-24,2021-09,2021,3274295,104,2,79,2,0.8403,0.6665,upward,downward
Piauí,Brazil,319057,7002,2021-09-25,2021-09,2021,3274643,138,5,84,3,0.866,1.0,upward,upward
Piauí,Brazil,319098,7004,2021-09-26,2021-09,2021,3273648,41,2,87,3,0.989,1.0,upward,upward
Piauí,Brazil,319116,7006,2021-09-27,2021-09,2021,3273412,18,2,79,3,1.082,1.0,upward,upward
Piauí,Brazil,319282,7007,2021-09-28,2021-09,2021,3274930,166,1,97,3,1.564,1.0,stable,upward
Piauí,Brazil,319334,7011,2021-09-29,2021-09,2021,3273760,52,4,91,3,1.358,1.0,stable,upward
Piauí,Brazil,319410,7012,2021-09-30,2021-09,2021,3274006,76,1,85,3,1.134,1.0,upward,upward
Piauí,Brazil,319572,7016,2021-10-01,2021-10,2021,3274887,162,4,94,3,1.446,1.0,stable,upward
Piauí,Brazil,319706,7016,2021-10-02,2021-10,2021,3274599,134,0,93,2,1.431,0.6665,stable,downward
Piauí,Brazil,319762,7017,2021-10-03,2021-10,2021,3273800,56,1,95,2,1.439,1.0,stable,upward
Piauí,Brazil,319783,7018,2021-10-04,2021-10,2021,3273442,21,1,96,2,1.333,1.0,stable,upward
Piauí,Brazil,319841,7019,2021-10-05,2021-10,2021,3273821,58,1,80,2,1.159,1.0,stable,upward
Piauí,Brazil,320596,7025,2021-10-06,2021-10,2021,3280954,755,6,181,2,2.662,1.0,stable,upward
Piauí,Brazil,321029,7028,2021-10-07,2021-10,2021,3277648,433,3,232,3,3.363,1.5,stable,stable
Piauí,Brazil,321273,7033,2021-10-08,2021-10,2021,3275715,244,5,243,3,3.076,1.5,stable,stable
Piauí,Brazil,321433,7037,2021-10-09,2021-10,2021,3274857,160,4,247,3,2.941,1.0,stable,upward
Piauí,Brazil,321611,7038,2021-10-10,2021-10,2021,3275040,178,1,265,3,3.047,1.0,stable,upward
Piauí,Brazil,321838,7042,2021-10-11,2021-10,2021,3275537,227,4,294,4,3.72,1.333,stable,stable
Piauí,Brazil,322014,7043,2021-10-12,2021-10,2021,3275017,176,1,311,4,3.207,1.333,stable,stable
Piauí,Brazil,322304,7050,2021-10-13,2021-10,2021,3276175,290,7,244,4,2.682,1.333,stable,stable
Piauí,Brazil,322556,7058,2021-10-14,2021-10,2021,3275786,252,8,219,5,2.576,1.667,stable,stable
Piauí,Brazil,322742,7064,2021-10-15,2021-10,2021,3275114,186,6,210,5,2.234,1.667,stable,stable
Piauí,Brazil,322860,7067,2021-10-16,2021-10,2021,3274424,118,3,204,5,2.193,2.5,stable,stable
Piauí,Brazil,322994,7068,2021-10-17,2021-10,2021,3274586,134,1,198,5,2.084,2.5,stable,stable
Piauí,Brazil,323137,7070,2021-10-18,2021-10,2021,3274676,143,2,186,4,1.9375,2.0,stable,stable
Piauí,Brazil,323274,7073,2021-10-19,2021-10,2021,3274615,137,3,180,5,2.25,2.5,stable,stable
Piauí,Brazil,323598,7075,2021-10-20,2021-10,2021,3276508,324,2,185,4,1.022,2.0,upward,stable
Piauí,Brazil,323888,7078,2021-10-21,2021-10,2021,3276160,290,3,191,3,0.823,1.0,upward,upward
Piauí,Brazil,324128,7080,2021-10-22,2021-10,2021,3275652,240,2,198,3,0.815,1.0,upward,upward
Piauí,Brazil,324318,7082,2021-10-23,2021-10,2021,3275146,190,2,209,3,0.846,1.0,upward,upward
Piauí,Brazil,324435,7084,2021-10-24,2021-10,2021,3274408,117,2,206,3,0.7773,1.0,upward,upward
Piauí,Brazil,324542,7087,2021-10-25,2021-10,2021,3274307,107,3,201,3,0.6836,0.75,downward,downward
Piauí,Brazil,324832,7088,2021-10-26,2021-10,2021,3276152,290,1,223,3,0.7173,0.75,downward,downward
Piauí,Brazil,325073,7095,2021-10-27,2021-10,2021,3275655,241,7,211,3,0.8647,0.75,upward,downward
Piauí,Brazil,325301,7096,2021-10-28,2021-10,2021,3275523,228,1,202,3,0.9224,0.6,upward,downward
Piauí,Brazil,325492,7098,2021-10-29,2021-10,2021,3275149,191,2,195,3,0.9287,0.6,upward,downward
Piauí,Brazil,325695,7099,2021-10-30,2021-10,2021,3275268,203,1,197,3,0.966,0.6,upward,downward
Piauí,Brazil,325812,7101,2021-10-31,2021-10,2021,3274403,117,2,197,3,0.995,0.6,upward,downward
Piauí,Brazil,325971,7103,2021-11-01,2021-11,2021,3274824,159,2,205,3,1.103,0.75,upward,downward
Piauí,Brazil,326089,7108,2021-11-02,2021-11,2021,3274412,118,5,180,3,1.0,0.6,upward,downward
Piauí,Brazil,326344,7108,2021-11-03,2021-11,2021,3275787,255,0,182,2,0.984,0.5,upward,downward
Piauí,Brazil,326664,7110,2021-11-04,2021-11,2021,3276437,320,2,195,2,1.0205,0.6665,upward,downward
Piauí,Brazil,326930,7111,2021-11-05,2021-11,2021,3275892,266,1,206,2,1.04,0.6665,upward,downward
Piauí,Brazil,327054,7114,2021-11-06,2021-11,2021,3274468,124,3,195,3,0.933,1.0,upward,upward
Piauí,Brazil,327160,7114,2021-11-07,2021-11,2021,3274288,106,0,193,2,0.937,0.6665,upward,downward
Piauí,Brazil,327325,7118,2021-11-08,2021-11,2021,3274878,165,4,194,3,0.9653,1.0,upward,upward
Piauí,Brazil,327575,7124,2021-11-09,2021-11,2021,3275727,250,6,213,3,0.955,1.0,upward,upward
Piauí,Brazil,327816,7124,2021-11-10,2021-11,2021,3275635,241,0,211,3,1.0,1.0,upward,upward
Piauí,Brazil,328083,7127,2021-11-11,2021-11,2021,3275893,267,3,203,3,1.005,1.0,upward,upward
Piauí,Brazil,328326,7131,2021-11-12,2021-11,2021,3275651,243,4,200,3,1.025,1.0,upward,upward
Piauí,Brazil,328434,7137,2021-11-13,2021-11,2021,3274304,108,6,198,4,1.005,1.333,upward,stable
Piauí,Brazil,328481,7141,2021-11-14,2021-11,2021,3273695,47,4,189,4,0.9595,1.333,upward,stable
Piauí,Brazil,328577,7147,2021-11-15,2021-11,2021,3274184,96,6,179,5,0.873,1.667,upward,stable
Piauí,Brazil,328833,7152,2021-11-16,2021-11,2021,3275777,256,5,180,4,1.0,1.333,upward,stable
Piauí,Brazil,329013,7154,2021-11-17,2021-11,2021,3275019,180,2,171,5,0.9395,2.5,upward,stable
Piauí,Brazil,329287,7158,2021-11-18,2021-11,2021,3275953,274,4,172,5,0.882,2.5,upward,stable
Piauí,Brazil,329370,7161,2021-11-19,2021-11,2021,3274052,83,3,150,5,0.728,2.5,downward,stable
Piauí,Brazil,329779,7163,2021-11-20,2021-11,2021,3277292,409,2,193,4,0.9897,1.333,upward,stable
Piauí,Brazil,329875,7165,2021-11-21,2021-11,2021,3274180,96,2,200,4,1.036,2.0,upward,stable
Piauí,Brazil,330085,7166,2021-11-22,2021-11,2021,3275311,210,1,216,3,1.113,1.0,upward,upward
Piauí,Brazil,330358,7168,2021-11-23,2021-11,2021,3275934,273,2,218,3,1.023,1.0,upward,upward
Piauí,Brazil,330655,7175,2021-11-24,2021-11,2021,3276170,297,7,235,3,1.113,1.0,upward,upward
Piauí,Brazil,330963,7178,2021-11-25,2021-11,2021,3276276,308,3,240,3,1.183,1.0,stable,upward
Piauí,Brazil,331092,7181,2021-11-26,2021-11,2021,3274503,129,3,246,3,1.23,1.0,stable,upward
Piauí,Brazil,331273,7185,2021-11-27,2021-11,2021,3275016,181,4,214,4,1.081,1.0,upward,upward
Piauí,Brazil,331371,7185,2021-11-28,2021-11,2021,3274195,98,0,214,3,1.132,0.75,upward,downward
Piauí,Brazil,331541,7188,2021-11-29,2021-11,2021,3274906,170,3,208,4,1.162,0.8,stable,upward
Piauí,Brazil,331612,7194,2021-11-30,2021-11,2021,3273928,71,6,180,4,1.0,1.0,upward,upward
Piauí,Brazil,332003,7199,2021-12-01,2021-12,2021,3277086,391,5,193,4,1.129,0.8,upward,upward
Piauí,Brazil,332271,7200,2021-12-02,2021-12,2021,3275869,268,1,187,4,1.087,0.8,upward,upward
Piauí,Brazil,332529,7202,2021-12-03,2021-12,2021,3275769,258,2,206,3,1.373,0.6,stable,downward
Piauí,Brazil,332611,7204,2021-12-04,2021-12,2021,3274034,82,2,192,3,0.9946,0.75,upward,downward
Piauí,Brazil,332726,7208,2021-12-05,2021-12,2021,3274359,115,4,194,4,0.97,1.0,upward,upward
Piauí,Brazil,332909,7214,2021-12-06,2021-12,2021,3275027,183,6,196,4,0.907,1.333,upward,stable
Piauí,Brazil,333121,7218,2021-12-07,2021-12,2021,3275311,212,4,216,4,0.9907,1.333,upward,stable
Piauí,Brazil,333318,7220,2021-12-08,2021-12,2021,3275163,197,2,188,3,0.8,1.0,upward,upward
Piauí,Brazil,333573,7225,2021-12-09,2021-12,2021,3275731,255,5,186,4,0.775,1.333,upward,stable
Piauí,Brazil,333615,7230,2021-12-10,2021-12,2021,3276144,42,5,156,4,0.6343,1.333,downward,stable
Piauí,Brazil,333618,7231,2021-12-11,2021-12,2021,3276173,3,1,144,4,0.673,1.0,downward,upward
Piauí,Brazil,333654,7231,2021-12-12,2021-12,2021,3276527,36,0,133,4,0.6216,1.333,downward,stable
Piauí,Brazil,333687,7233,2021-12-13,2021-12,2021,3276851,33,2,112,3,0.5386,0.75,downward,downward
Piauí,Brazil,333766,7236,2021-12-14,2021-12,2021,3274002,79,3,93,3,0.5166,0.75,downward,downward
Piauí,Brazil,333846,7237,2021-12-15,2021-12,2021,3274012,80,1,76,3,0.3938,0.75,downward,downward
Piauí,Brazil,333891,7239,2021-12-16,2021-12,2021,3274453,45,2,46,2,0.246,0.5,downward,downward
Piauí,Brazil,333891,7245,2021-12-17,2021-12,2021,3273668,0,6,40,3,0.1942,1.0,downward,upward
Piauí,Brazil,334036,7245,2021-12-18,2021-12,2021,3275090,145,0,60,2,0.3125,0.6665,downward,downward
Piauí,Brazil,334042,7249,2021-12-19,2021-12,2021,3273286,6,4,56,3,0.2886,0.75,downward,downward
Piauí,Brazil,334061,7253,2021-12-20,2021-12,2021,3273413,19,4,54,3,0.2754,0.75,downward,downward
Piauí,Brazil,334080,7256,2021-12-21,2021-12,2021,3273413,19,3,45,3,0.2084,0.75,downward,downward
Piauí,Brazil,334080,7256,2021-12-22,2021-12,2021,3273227,0,0,34,3,0.1809,1.0,downward,upward
Piauí,Brazil,334168,7264,2021-12-23,2021-12,2021,3273227,88,8,40,4,0.2151,1.0,downward,upward
Piauí,Brazil,334220,7266,2021-12-24,2021-12,2021,3273227,52,2,47,3,0.3013,0.75,downward,downward
Piauí,Brazil,334241,7268,2021-12-25,2021-12,2021,3273227,21,2,30,4,0.2084,1.0,downward,upward
Piauí,Brazil,334301,7270,2021-12-26,2021-12,2021,3273227,60,2,37,3,0.278,0.75,downward,downward
Piauí,Brazil,334319,7273,2021-12-27,2021-12,2021,3273227,18,3,37,3,0.3303,1.0,downward,upward
Piauí,Brazil,334338,7275,2021-12-28,2021-12,2021,3273227,19,2,37,3,0.398,1.0,downward,upward
Piauí,Brazil,334350,7275,2021-12-29,2021-12,2021,3273227,12,0,39,3,0.513,1.0,downward,upward
Piauí,Brazil,334440,7275,2021-12-30,2021-12,2021,3273227,90,0,39,2,0.8477,1.0,upward,upward
